chr,start,end,length,abs_summit,pileup,-log10(pvalue),fold_enrichment,-log10(qvalue)
5,26962871,26963202,331,26963021,23.47,10.7893,4.79858,8.98286
5,26980724,26981347,623,26981033,21.96,11.7594,5.72029,9.9215
5,27006412,27006665,253,27006494,21.2,7.73977,3.7002,6.0537
5,27011685,27012214,529,27011966,39.37,16.7117,4.93868,14.7334
5,27033844,27034140,296,27034129,21.2,3.75708,2.22012,2.32136
5,27043852,27044136,284,27043949,14.39,5.30283,3.38426,3.75052
5,27047054,27047831,777,27047398,99.19,76.4691,12.5239,73.6943
5,27075017,27075431,414,27075146,56.03,23.8688,5.18471,21.733
5,27076374,27076673,299,27076504,62.85,26.3851,5.32054,24.203
5,27081929,27082223,294,27082088,29.53,17.2191,6.62549,15.2289
5,27106594,27106813,219,27106744,15.14,6.06077,3.59949,4.4613
5,27129101,27129611,510,27129373,41.65,27.556,8.52905,25.3548
5,27152247,27152589,342,27152271,24.99,4.03117,2.26863,2.57427
5,27155974,27156741,767,27156428,40.13,5.09184,2.05654,3.55917
5,27166142,27166493,351,27166315,63.6,30.7622,6.19402,28.5068
5,27166798,27167148,350,27166979,40.89,3.72796,1.82122,2.29608
5,27168259,27168597,338,27168449,52.25,12.61,3.13211,10.7433
5,27176630,27177233,603,27176933,122.66,122.092,20.8892,119.003
5,27181085,27181437,352,27181279,19.69,5.28566,2.95526,3.73371
5,27195670,27196085,415,27195985,37.1,12.2247,3.80261,10.3721
5,27223384,27223618,234,27223483,43.92,11.908,3.43007,10.0643
5,27254461,27254697,236,27254611,28.77,4.64558,2.29024,3.14259
5,27293505,27294441,936,27293890,56.03,41.6625,10.507,39.2482
5,27304269,27304785,516,27304463,17.42,8.93975,4.86478,7.20266
5,27316038,27316913,875,27316594,55.27,37.6513,9.31236,35.2922
5,27318834,27319085,251,27318916,31.8,8.65647,3.28018,6.93336
5,27322640,27322928,288,27322779,19.69,8.68587,4.46945,6.96123
5,27324434,27324795,361,27324595,16.66,5.94584,3.53162,4.35154
5,27331546,27331895,349,27331692,43.92,29.6308,8.98336,27.392
5,27387191,27387401,210,27387265,18.17,5.95392,3.23859,4.35886
5,27417361,27417617,256,27417557,24.23,10.7128,4.57894,8.90789
5,27424720,27425037,317,27424868,34.83,12.7385,4.27572,10.8678
5,27429750,27430301,551,27430058,61.33,17.6647,3.66659,15.6645
5,27432081,27432316,235,27432210,24.23,8.23007,3.60428,6.52053
5,27453019,27453453,434,27453298,32.56,10.4957,3.72878,8.6994
5,27458269,27458767,498,27458526,71.18,47.7781,9.54703,45.287
5,27459822,27460077,255,27459966,33.32,16.81,5.71937,14.83
5,27462760,27463386,626,27462899,34.07,18.1456,6.02894,16.1334
5,27474317,27474611,294,27474451,44.67,19.696,5.32021,17.6473
5,27500791,27501345,554,27501093,25.74,8.36941,3.63621,6.6565
5,27502207,27502951,744,27502525,65.88,43.943,9.5536,41.4973
5,27518556,27518761,205,27518641,21.96,8.18338,4.01722,6.47807
5,27528341,27528613,272,27528509,29.53,7.55824,3.05303,5.88053
5,27535219,27536092,873,27535480,50.73,37.1881,10.3463,34.8337
5,27558992,27559706,714,27559155,65.88,24.7681,4.7768,22.6156
5,27561496,27562327,831,27562004,160.52,158.19,21.3655,154.915
5,27574146,27574361,215,27574217,23.47,11.0053,4.89456,9.19069
5,27587776,27587994,218,27587905,37.86,5.1017,2.15885,3.56839
5,27593088,27593804,716,27593365,177.94,210.299,32.4753,206.831
5,27599927,27600177,250,27600016,22.72,7.06705,3.41477,5.41719
5,27616632,27617340,708,27616823,35.59,20.3677,6.81781,18.3028
5,27620156,27620485,329,27620326,15.14,5.31046,3.22875,3.75515
5,27627842,27628678,836,27628321,43.16,34.3833,10.8915,32.0709
5,27660981,27661330,349,27661137,33.32,5.27296,2.26584,3.72242
5,27678409,27678784,375,27678754,22.72,6.99767,3.38794,5.35078
5,27680528,27681048,520,27680649,47.7,15.7746,4.05856,13.8188
5,27682075,27682970,895,27682473,56.03,21.9347,4.75265,19.8391
5,27694640,27695224,584,27694832,34.07,14.9936,4.90537,13.0619
5,27720600,27720826,226,27720672,16.66,6.31883,3.71632,4.7099
5,27724496,27724790,294,27724707,50.73,7.65652,2.35143,5.97502
5,27731315,27731551,236,27731504,28.02,6.11664,2.63781,4.515
5,27734523,27734963,440,27734723,47.7,20.285,5.17839,18.2225
5,27747740,27748109,369,27747781,47.7,10.0751,2.86487,8.29246
5,27833863,27834444,581,27834094,32.56,8.1324,3.05082,6.42984
5,27852814,27853019,205,27852884,27.26,9.34962,3.73792,7.59779
5,27875454,27875669,215,27875514,16.66,5.80396,3.46237,4.22474
5,27881618,27881931,313,27881730,61.33,27.766,5.66655,25.561
5,27902883,27903410,527,27903171,74.96,54.935,11.2702,52.3638
5,27912613,27912886,273,27912726,37.86,22.7293,7.44004,20.6149
5,27943856,27944365,509,27944119,51.49,24.3495,5.83207,22.2066
5,27954735,27955410,675,27955189,43.92,23.4068,6.64401,21.2817
5,27979134,27979339,205,27979316,15.9,5.04871,3.24861,3.5185
5,27983317,27983542,225,27983435,21.96,6.90781,3.48039,5.2666
5,27997477,27997906,429,27997667,19.69,10.6366,5.46486,8.83479
5,28003899,28004186,287,28004020,40.89,17.4709,5.12392,15.4755
5,28012654,28013125,471,28012962,26.5,11.8638,4.82949,10.0205
5,28018093,28018550,457,28018327,55.27,43.0895,11.3537,40.6559
5,28020292,28020658,366,28020416,44.67,21.0171,5.70925,18.9401
5,28023775,28024007,232,28023839,15.9,4.68147,3.06732,3.17668
5,28028582,28029052,470,28028756,35.59,21.5928,7.32121,19.5034
5,28029969,28030459,490,28030359,18.93,7.28745,3.98593,5.6259
5,28033091,28033653,562,28033361,79.5,37.6623,6.19266,35.303
5,28037060,28037273,213,28037108,15.9,5.36894,3.40985,3.80885
5,28038377,28038712,335,28038562,20.44,5.45769,2.91557,3.89352
5,28044601,28044843,242,28044769,15.9,4.97246,3.21066,3.4461
5,28057414,28057718,304,28057598,34.07,10.4007,3.50734,8.60688
5,28059207,28059639,432,28059459,43.92,13.2598,3.74307,11.3746
5,28066385,28066741,356,28066394,15.9,4.1611,2.81682,2.69117
5,28069756,28070049,293,28069948,13.63,5.83374,3.86465,4.25018
5,28070396,28070965,569,28070782,26.5,9.94054,4.08034,8.16131
5,28103916,28104785,869,28104254,111.31,89.531,13.7378,86.6532
5,28111445,28111985,540,28111644,48.46,18.0307,4.49636,16.0212
5,28151994,28153148,1154,28152691,68.15,39.3419,7.68297,36.9582
5,28155981,28156786,805,28156142,45.43,15.9803,4.22102,14.0193
5,28176643,28177124,481,28176832,48.46,11.5167,3.09125,9.68567
5,28181855,28182540,685,28182172,81.78,67.506,13.796,64.8098
5,28185596,28186349,753,28185901,67.39,41.9215,8.5487,39.5027
5,28195041,28195298,257,28195103,34.07,8.18652,2.92278,6.48063
5,28202875,28203493,618,28203230,47.7,26.2919,6.95753,24.1112
5,28264927,28265252,325,28265235,21.2,4.47616,2.4668,2.9816
5,28280089,28280501,412,28280194,37.86,9.78053,3.23828,8.00876
5,28282144,28282621,477,28282346,37.1,12.253,3.81021,10.3989
5,28324219,28324482,263,28324400,22.72,6.5693,3.22442,4.94352
5,28333466,28333704,238,28333548,15.14,6.72713,3.94182,5.09392
5,28362719,28363000,281,28362803,15.14,7.33522,4.2647,5.66609
5,28372887,28373464,577,28373191,165.82,184.084,27.804,180.705
5,28374617,28375237,620,28375036,30.29,19.4528,7.38086,17.4086
5,28383489,28383859,370,28383661,32.56,16.3795,5.74837,14.4082
5,28440012,28440235,223,28440151,32.56,9.95715,3.56821,8.17772
5,28441032,28441418,386,28441214,45.43,15.9803,4.22102,14.0193
5,28453443,28453716,273,28453616,37.1,16.0241,4.90691,14.0623
5,28456414,28456926,512,28456732,33.32,20.5274,7.22218,18.4598
5,28460826,28461265,439,28461088,62.85,40.8368,9.12092,38.4322
5,28463039,28463636,597,28463345,61.33,32.9218,6.92579,30.6297
5,28472771,28473194,423,28472819,23.47,7.67855,3.5238,5.99556
5,28484185,28484558,373,28484371,34.07,15.306,5.01048,13.3601
5,28489971,28490317,346,28490183,40.89,26.5338,8.37761,24.3489
5,28496791,28497139,348,28496962,49.97,31.6613,8.49572,29.3898
5,28497539,28497837,298,28497702,21.2,6.98816,3.39728,5.34258
5,28504731,28505026,295,28504885,39.37,16.3088,4.81786,14.3385
5,28507194,28507542,348,28507362,43.92,17.6911,4.88226,15.689
5,28512319,28512836,517,28512572,32.56,13.6089,4.73429,11.7123
5,28517576,28517931,355,28517770,22.72,6.81265,3.31687,5.17524
5,28538676,28538985,309,28538846,21.2,9.03391,4.25066,7.29465
5,28544189,28544597,408,28544393,83.29,69.9521,14.0484,67.2335
5,28559696,28560197,501,28559860,15.9,6.9063,4.22523,5.26512
5,28561869,28562298,429,28561878,19.69,4.35259,2.58586,2.87013
5,28572008,28572328,320,28572206,21.2,8.52379,4.02926,6.80584
5,28611784,28612171,387,28611928,44.67,18.8407,5.07771,16.8111
5,28613485,28614009,524,28613714,53,28.7091,6.75038,26.4857
5,28627477,28628864,1387,28627621,75.72,36.84,6.39322,34.4907
5,28646091,28646482,391,28646259,18.93,6.27711,3.51245,4.66914
5,28654906,28655219,313,28655062,37.86,10.934,3.53267,9.12193
5,28675672,28676201,529,28676098,24.99,5.06283,2.59871,3.53079
5,28734188,28734770,582,28734509,137.81,146.948,24.6419,143.727
5,28744613,28744983,370,28744973,19.69,5.28566,2.95526,3.73371
5,28782574,28782937,363,28782654,20.44,8.71601,4.28881,6.98969
5,28788178,28788387,209,28788263,18.93,5.92794,3.35488,4.33688
5,28805849,28806525,676,28806101,69.66,29.6671,5.43547,27.4278
5,28814511,28814847,336,28814608,25.74,8.95273,3.85088,7.21521
5,28825211,28825637,426,28825390,26.5,13.452,5.5003,11.5594
5,28832966,28833243,277,28833075,22.72,11.1405,5.16961,9.3214
5,28835050,28835348,298,28835217,24.99,12.001,5.28678,10.1553
5,28848393,28848657,264,28848591,17.42,5.81999,3.31747,4.24036
5,28864895,28865379,484,28865124,37.1,25.3251,8.38054,23.1644
5,28902820,28903645,825,28903362,62.09,40.8368,9.01275,38.4322
5,28906165,28906746,581,28906475,37.1,28.9902,10.0655,26.7603
5,28953814,28954242,428,28954005,28.02,16.1722,6.24132,14.207
5,28965866,28967029,1163,28966394,3921.47,7216,178.294,7208.98
5,29003015,29003752,737,29003408,152.19,70.8767,6.3831,68.151
5,29005740,29006220,480,29006001,72.69,61.7885,14.1087,59.1476
5,29017604,29017897,293,29017735,15.9,4.1611,2.81682,2.69117
5,29036841,29037248,407,29037073,12.87,5.12571,3.66462,3.58301
5,29045489,29045927,438,29045730,30.29,16.9306,6.25749,14.9473
5,29070468,29070821,353,29070646,30.29,7.86178,3.0599,6.17115
5,29072915,29073220,305,29072949,20.44,7.47834,3.73882,5.80537
5,29079342,29079847,505,29079492,40.89,15.8809,4.65423,13.9225
5,29097699,29098266,567,29097940,53,26.0028,6.00034,23.8273
5,29105962,29106198,236,29106123,28.77,10.8899,4.2533,9.0807
5,29136485,29136846,361,29136602,29.53,12.4492,4.67181,10.5859
5,29165985,29167034,1049,29166329,581.52,870.468,73.089,866.019
5,29167488,29167842,354,29167635,24.23,9.79599,4.20499,8.02209
5,29170768,29171009,241,29170867,12.11,5.12571,3.4646,3.58301
5,29199027,29199592,565,29199212,35.59,22.6367,7.76728,20.5263
5,29204582,29204791,209,29204748,13.63,5.2208,3.51921,3.67361
5,29206924,29207584,660,29207148,51.49,39.4174,10.9523,37.0326
5,29234583,29235324,741,29234828,65.88,20.0948,3.93384,18.0402
5,29237961,29238510,549,29238339,32.56,18.3165,6.52772,16.2999
5,29263155,29263738,583,29263443,51.49,37.7876,10.2919,35.4266
5,29285032,29285526,494,29285132,37.86,10.934,3.53267,9.12193
5,29303937,29304228,291,29304131,46.19,11.4765,3.14589,9.64848
5,29329872,29330289,417,29330113,60.57,35.1746,7.70601,32.8503
5,29331090,29331679,589,29331403,53.76,23.1821,5.35552,21.0599
5,29336115,29336644,529,29336491,70.42,38.0292,7.14183,35.6633
5,29369355,29369764,409,29369590,25.74,12.054,5.10047,10.2051
5,29384703,29385045,342,29384895,27.26,9.17481,3.67808,7.43164
5,29451112,29452232,1120,29451678,243.81,238.473,22.2558,234.912
5,29465747,29466033,286,29465931,31.8,22.3551,8.66529,20.2494
5,29470268,29471067,799,29470910,66.63,27.3843,5.20249,25.1857
5,29479194,29479812,618,29479341,28.77,15.1622,5.95462,13.2246
5,29487987,29488266,279,29488126,27.26,11.7949,4.62916,9.9555
5,29489675,29490805,1130,29490575,46.19,9.59376,2.77579,7.83214
5,29503181,29503747,566,29503543,93.89,61.8441,9.8742,59.2015
5,29511531,29511825,294,29511678,18.93,9.77723,5.26484,8.00639
5,29516393,29516669,276,29516425,15.14,5.31046,3.22875,3.75515
5,29523838,29524162,324,29523974,15.9,7.07959,4.32138,5.4295
5,29540063,29540273,210,29540245,21.2,6.47349,3.19672,4.85368
5,29541926,29542213,287,29542125,28.77,8.85679,3.55287,7.12647
5,29555070,29555490,420,29555306,39.37,27.5127,8.92039,25.3128
5,29581971,29582577,606,29582322,24.99,9.93799,4.38972,8.15897
5,29599098,29599608,510,29599367,46.19,23.4765,6.14192,21.3493
5,29604298,29604576,278,29604449,41.65,7.32449,2.50854,5.66241
5,29637585,29637924,339,29637788,40.13,8.4396,2.74206,6.72419
5,29641759,29642316,557,29642130,45.43,20.0347,5.28227,17.9808
5,29643601,29644088,487,29643805,34.83,13.3826,4.47882,11.4923
5,29644418,29644716,298,29644594,43.16,17.6911,4.79996,15.689
5,29653484,29653691,207,29653608,18.93,9.77723,5.26484,8.00639
5,29654850,29655118,268,29655028,16.66,7.66459,4.41452,5.98231
5,29656784,29657656,872,29656999,49.22,31.6613,8.36952,29.3898
5,29669986,29670212,226,29670117,31.8,9.35897,3.4877,7.60689
5,29675362,29675681,319,29675528,37.86,7.86097,2.77567,6.17045
5,29690225,29690472,247,29690349,31.04,14.8629,5.23178,12.9339
5,29708256,29709010,754,29708578,168.1,188.663,28.1826,185.268
5,29726469,29726985,516,29726624,42.4,16.9593,4.71766,14.9748
5,29752801,29753440,639,29752970,21.96,10.0589,4.87388,8.2764
5,29778023,29778317,294,29778201,28.77,12.1019,4.70349,10.2515
5,29778474,29779020,546,29778816,94.65,40.4924,5.62637,38.0927
5,29790037,29790303,266,29790212,22.72,10.4461,4.84486,8.65117
5,29803287,29803807,520,29803516,33.32,8.66882,3.11965,6.94518
5,29805621,29806187,566,29806095,25.74,8.87152,3.82062,7.14008
5,29806774,29806993,219,29806967,16.66,5.02033,3.08978,3.49138
5,29808703,29809285,582,29809102,22.72,6.99767,3.38794,5.35078
5,29822246,29822757,511,29822626,19.69,10.6366,5.46486,8.83479
5,29828533,29828984,451,29828758,27.26,8.51524,3.45672,6.79801
5,29832326,29832715,389,29832426,19.69,6.46191,3.44781,4.84269
5,29834683,29835626,943,29835161,60.57,21.2991,4.39821,19.2151
5,29837752,29838996,1244,29838788,58.3,46.9645,12.1151,44.4836
5,29839758,29840297,539,29840184,24.99,11.133,4.89861,9.31408
5,29842317,29843254,937,29842772,27.26,17.1115,6.93465,15.1238
5,29847539,29848245,706,29847786,34.83,24.5802,8.95764,22.4305
5,29849708,29849968,260,29849841,39.37,31.2952,10.6656,29.0292
5,29852613,29852851,238,29852684,15.14,7.33522,4.2647,5.66609
5,29856321,29856731,410,29856553,16.66,5.26585,3.20474,3.71582
5,29875701,29876376,675,29875865,24.23,14.5125,6.30749,12.5912
5,29884224,29884950,726,29884414,28.02,15.1622,5.80318,13.2246
5,29889576,29890648,1072,29890223,38.62,16.3077,4.95206,14.3375
5,29899955,29900502,547,29900203,127.96,159.84,34.0687,156.558
5,29903542,29903808,266,29903627,15.14,6.39934,3.7719,4.7872
5,29906170,29906454,284,29906306,37.86,27.8561,9.71483,25.6474
5,29910158,29910375,217,29910299,26.5,8.13604,3.43769,6.43256
5,29914647,29915302,655,29915110,30.29,12.3086,4.46964,10.4529
5,29921779,29921995,216,29921939,18.93,3.88655,2.49121,2.43747
5,29923102,29923473,371,29923327,18.17,7.28745,3.83449,5.6259
5,29925101,29925375,274,29925269,23.47,12.2286,5.45658,10.3756
5,29925559,29925826,267,29925642,16.66,7.51273,4.33328,5.83833
5,29955649,29956065,416,29955863,19.69,5.28566,2.95526,3.73371
5,29956512,29957150,638,29956939,67.39,41.9215,8.5487,39.5027
6,18086,19296,1210,18259,73.45,70.75,17.3942,68.0246
6,23445,23750,305,23611,28.77,10.6413,4.16407,8.83875
6,23960,24377,417,24034,28.02,10.6413,4.05817,8.83875
6,33154,33640,486,33491,31.04,13.5454,4.7544,11.6507
6,41532,42232,700,42042,74.96,49.0104,9.49518,46.5042
6,51933,52138,205,52004,18.93,8.63095,4.65646,6.90939
6,72150,72422,272,72284,23.47,14.2739,6.46499,12.3601
6,82356,82603,247,82429,18.17,9.07965,4.7049,7.33907
6,82948,83906,958,83406,34.07,11.7796,3.89921,9.94034
6,84311,85844,1533,84729,66.63,49.8693,11.2721,47.3534
6,87748,88043,295,87788,16.66,4.63421,2.9122,3.13211
6,107844,108504,660,108366,31.8,9.88293,3.64667,8.10573
6,108854,109189,335,109050,22.72,7.66963,3.65192,5.98725
6,120144,120386,242,120208,23.47,8.88724,3.99555,7.15436
6,125411,125853,442,125543,27.26,12.8224,5.03496,10.9478
6,153476,154230,754,153768,43.16,18.0784,4.90662,16.0676
6,162311,162718,407,162521,26.5,14.1563,5.81305,12.2476
6,171081,171486,405,171286,57.55,42.7803,10.786,40.3509
6,176632,177084,452,176913,29.53,13.865,5.21128,11.9616
6,180107,180591,484,180321,84.8,32.9592,5.04734,30.6665
6,186980,187351,371,187050,28.02,6.11664,2.63781,4.515
6,230442,230833,391,230593,31.04,13.0386,4.57781,11.1594
6,247028,247235,207,247191,18.17,9.25272,4.79312,7.50465
6,270630,271056,426,270868,30.29,19.5297,7.41672,17.4845
6,293920,294798,878,294201,95.41,54.7477,8.03379,52.1781
6,296264,296823,559,296411,34.83,24.4232,8.88214,22.279
6,305831,306323,492,306055,26.5,9.529,3.92879,7.76968
6,306515,306986,471,306803,34.07,21.724,7.47833,19.6327
6,316381,316625,244,316526,21.96,7.73977,3.8264,6.0537
6,330654,330859,205,330823,19.69,5.28566,2.95526,3.73371
6,335193,335589,396,335387,37.1,28.5323,9.84551,26.3151
6,336476,337052,576,336721,31.8,21.975,8.47592,19.8787
6,340091,340303,212,340170,16.66,8.12533,4.66476,6.42315
6,347356,348705,1349,347602,92.38,35.0481,4.91456,32.7253
6,355512,355903,391,355624,29.53,11.5922,4.36147,9.75791
6,370336,370634,298,370503,21.2,11.0597,5.1872,9.24293
6,380715,381238,523,380959,121.15,149.917,32.2684,146.681
6,387545,387795,250,387723,24.99,5.21245,2.6477,3.66551
6,407165,407838,673,407328,24.23,10.6721,4.56197,8.86808
6,439691,440009,318,439909,61.33,17.9375,3.71356,15.9296
6,463643,463933,290,463774,24.23,9.23865,3.98578,7.4922
6,468191,468699,508,468503,34.83,10.4007,3.58306,8.60688
6,476353,476870,517,476614,65.12,33.602,6.6118,31.301
6,491627,491947,320,491773,28.02,15.2252,5.83,13.2852
6,494978,495543,565,495218,74.96,29.427,5.0641,27.1914
6,513087,513540,453,513351,49.97,35.5882,9.99496,33.2592
6,529771,530220,449,529898,26.5,9.94054,4.08034,8.16131
6,539675,540247,572,539897,58.3,25.4061,5.39121,23.2428
6,551745,551965,220,551815,26.5,6.57227,2.92414,4.94486
6,559832,560299,467,560078,55.27,30.5097,7.03433,28.2575
6,589542,589755,213,589578,20.44,7.86401,3.90637,6.17293
6,645592,646223,631,645797,55.27,31.9013,7.44373,29.6257
6,692899,693104,205,692950,21.2,6.40804,3.1716,4.79368
6,705962,706744,782,706449,25.74,8.87152,3.82062,7.14008
6,723545,723984,439,723816,26.5,9.529,3.92879,7.76968
6,764800,765081,281,764968,31.04,13.0386,4.57781,11.1594
6,770915,771299,384,771126,38.62,21.5273,6.73865,19.4393
6,772896,773305,409,773128,71.18,42.9305,8.21109,40.4978
6,792979,793397,418,793159,30.29,10.6508,3.91093,8.84741
6,798354,798559,205,798372,15.14,5.25938,3.20407,3.71077
6,806185,806628,443,806503,47.7,25.8407,6.81157,23.6677
6,810250,810782,532,810424,33.32,17.0146,5.79665,15.0292
6,833680,834156,476,833825,24.23,13.4839,5.81135,11.5908
6,839692,839985,293,839963,22.72,3.88382,2.27379,2.437
6,859106,859744,638,859571,25.74,10.5157,4.45739,8.71831
6,886400,886645,245,886409,12.11,3.46263,2.57156,2.05253
6,910648,911181,533,910817,31.04,17.5954,6.30862,15.5981
6,920554,920842,288,920707,17.42,8.93975,4.86478,7.20266
6,935532,936047,515,935737,72.69,39.8431,7.36899,37.4514
6,939537,939931,394,939714,26.5,17.1893,7.2651,15.1991
6,947934,948357,423,948155,37.1,17.8111,5.48627,15.8076
6,949804,950255,451,949968,40.13,20.1593,5.87584,18.1026
6,968636,969284,648,969030,61.33,44.2974,10.3887,41.8479
6,988533,988966,433,988747,43.92,36.0313,11.8657,33.6932
6,1000731,1001012,281,1000882,16.66,5.47313,3.30305,3.90693
6,1004203,1004774,571,1004572,71.18,51.6027,10.7085,49.0672
6,1012489,1012991,502,1012765,71.93,46.9035,9.39249,44.4238
6,1024007,1024250,243,1024113,33.32,14.5376,4.90231,12.615
6,1035988,1036377,389,1036159,28.02,18.9526,7.53757,16.9219
6,1054900,1055129,229,1055000,36.34,8.258,2.87269,6.54749
6,1057331,1057575,244,1057488,25.74,15.0723,6.49765,13.1395
6,1059786,1060227,441,1059907,32.56,18.4419,6.5802,16.4214
6,1078631,1079306,675,1079106,53.76,15.4258,3.65068,13.4777
6,1091863,1092305,442,1092127,37.1,19.915,6.22076,17.8627
6,1111816,1112032,216,1111949,18.17,7.25775,3.82074,5.59977
6,1117474,1118050,576,1117750,57.55,35.7977,8.36374,33.4647
6,1125818,1126220,402,1126017,28.02,4.64558,2.23199,3.14259
6,1137898,1138156,258,1138054,47.7,17.3383,4.42752,15.3448
6,1140647,1141125,478,1140869,44.67,37.2403,12.0657,34.8841
6,1152250,1152586,336,1152397,21.96,10.6612,5.16616,8.85762
6,1168276,1168747,471,1168467,39.37,17.0669,5.04671,15.0802
6,1174194,1174431,237,1174285,33.32,12.6807,4.28952,10.8118
6,1174653,1175148,495,1175001,30.29,15.9586,5.8525,13.9989
6,1191585,1191856,271,1191776,43.16,16.2502,4.41596,14.2814
6,1215646,1216240,594,1215980,52.25,47.2384,14.066,44.7529
6,1220884,1221098,214,1220946,28.02,7.02967,2.90159,5.38085
6,1265224,1265819,595,1265306,38.62,15.9632,4.84606,14.0034
6,1268086,1268789,703,1268526,40.89,8.4396,2.79254,6.72419
6,1281336,1281680,344,1281489,43.92,10.9103,3.20834,9.09997
6,1287527,1288338,811,1287784,94.65,102.2,23.123,99.2347
6,1288841,1289797,956,1289458,90.11,70.9842,12.742,68.2574
6,1290083,1290288,205,1290177,22.72,4.17504,2.37156,2.70354
6,1355125,1355589,464,1355253,23.47,14.2739,6.46499,12.3601
6,1357387,1357761,374,1357575,21.96,10.6129,5.14244,8.81397
6,1362382,1362699,317,1362563,24.99,3.70177,2.1656,2.27086
6,1370399,1371031,632,1370547,31.04,13.0386,4.57781,11.1594
6,1375482,1375775,293,1375596,21.96,12.4171,6.06494,10.555
6,1403446,1404422,976,1403806,69.66,54.7069,12.2761,52.1384
6,1417512,1418165,653,1417610,42.4,12.6546,3.61687,10.7866
6,1424628,1425186,558,1425044,33.32,12.0593,4.09501,10.2101
6,1429465,1429765,300,1429584,13.63,5.82915,3.86203,4.24937
6,1433959,1434394,435,1434186,32.56,13.7817,4.79414,11.8801
6,1447615,1448061,446,1447744,26.5,7.91897,3.3641,6.22666
6,1468866,1469235,369,1469059,147.65,71.7735,6.75688,69.0393
6,1491608,1491856,248,1491729,18.93,5.95392,3.3665,4.35886
6,1493831,1494251,420,1493972,38.62,30.1372,10.4655,27.8901
6,1502113,1502627,514,1502279,31.8,7.60861,2.98198,5.9283
6,1506073,1506648,575,1506258,36.34,14.8223,4.66812,12.8949
6,1527686,1528280,594,1528026,177.18,202.537,29.6969,199.096
6,1540045,1541062,1017,1540572,104.49,62.4096,8.59403,59.7623
6,1549784,1550176,392,1549978,65.88,21.5187,4.1797,19.4308
6,1565137,1566089,952,1565399,79.5,56.3148,10.6488,53.7295
6,1580217,1580462,245,1580322,18.93,7.28745,3.98593,5.6259
6,1603008,1604141,1133,1603198,43.16,33.4534,10.4681,31.1558
6,1611714,1612062,348,1611886,28.77,12.7692,4.96218,10.8955
6,1644217,1644481,264,1644321,28.02,10.218,3.91234,8.43148
6,1653239,1653842,603,1653772,21.96,6.40804,3.27977,4.79368
6,1668383,1668913,530,1668489,20.44,10.8397,5.31582,9.03276
6,1675186,1675495,309,1675427,30.29,5.47216,2.40673,3.906
6,1678206,1678790,584,1678406,37.86,18.8177,5.94634,16.7892
6,1682561,1683247,686,1682898,92.38,103.885,24.6674,100.908
6,1684415,1684794,379,1684595,56.03,52.4372,15.0661,49.8913
6,1686824,1687246,422,1687004,46.19,15.1322,3.93236,13.1983
6,1720479,1720812,333,1720637,43.16,14.6592,4.01451,12.7342
6,1739639,1741238,1599,1741028,106.01,80.0448,12.1736,77.2409
6,1749942,1750183,241,1750145,17.42,8.44714,4.60382,6.73087
6,1784785,1785297,512,1784987,28.02,10.9481,4.16566,9.13579
6,1802669,1802933,264,1802833,18.17,9.31745,4.8263,7.56662
6,1813418,1813862,444,1813763,22.72,12.6839,5.9289,10.8145
6,1836768,1836973,205,1836878,16.66,8.12533,4.66476,6.42315
6,1854983,1855207,224,1855071,16.66,7.51273,4.33328,5.83833
6,1861482,1862162,680,1861719,59.82,28.5052,6.08177,26.2884
6,1891641,1892305,664,1891918,201.41,160.106,14.458,156.822
6,1893040,1893363,323,1893165,58.3,27.1431,5.79984,24.9476
6,1901817,1902102,285,1901906,20.44,4.83877,2.6805,3.31816
6,1905915,1906413,498,1906115,27.26,17.3804,7.06468,15.3857
6,1920025,1920250,225,1920137,18.93,6.33313,3.53802,4.72391
6,1920768,1921099,331,1920921,46.19,24.9471,6.59977,22.7921
6,1930075,1930481,406,1930268,28.77,17.3606,6.95633,15.3666
6,1956539,1956887,348,1956729,29.53,19.3689,7.63257,17.3269
6,1958101,1958359,258,1958202,19.69,9.84718,5.05112,8.07192
6,1968955,1969299,344,1969100,40.13,25.3543,7.75323,23.1931
6,1971146,1971375,229,1971251,20.44,7.09102,3.57401,5.43964
6,2019983,2020494,511,2020358,37.86,17.6823,5.55133,15.6805
6,2109760,2110239,479,2109955,57.55,16.5457,3.65913,14.5712
6,2127463,2128096,633,2127740,119.64,81.9516,10.7232,79.1322
6,2140566,2141161,595,2140867,22.72,11.9085,5.54103,10.0645
6,2145248,2145702,454,2145564,24.99,13.6601,6.07176,11.7624
6,2146329,2147277,948,2146610,74.96,38.6764,6.90559,36.3021
6,2155591,2156067,476,2155696,33.32,11.1278,3.81291,9.30958
6,2158882,2159278,396,2158994,18.93,8.63095,4.65646,6.90939
6,2180274,2181829,1555,2181107,442.95,525.116,36.9962,521.038
6,2188116,2188341,225,2188203,18.17,7.94015,4.14226,6.24724
6,2195445,2195670,225,2195585,18.17,6.80545,3.61404,5.16866
6,2206662,2206984,322,2206783,36.34,8.258,2.87269,6.54749
6,2246503,2246846,343,2246649,38.62,10.3343,3.30138,8.5436
6,2247472,2247821,349,2247674,27.26,12.0029,4.70978,10.1562
6,2251062,2251443,381,2251265,31.8,16.1656,5.86585,14.2005
6,2255593,2255813,220,2255610,18.17,4.80828,2.76061,3.28984
6,2263801,2264306,505,2263980,26.5,9.529,3.92879,7.76968
